Date,Prefecture,ShopName,Phone
2015-08-01,兵庫県,a la campagne 神戸ハーバーランドumie店,078-341-8570
2015-07-31,東京都,MKS商店カフェ,03-6303-1103
2015-07-31,群馬県,フェリーズカフェ,0270-61-8845
2015-07-30,群馬県,BREAD CAST前橋駅店,027-212-2766
2015-07-30,秋田県,Cafe’ Lounge 17,080-9252-1717
2015-07-29,千葉県,Cafe Macolla,0438-25-5555
2015-07-27,山口県,プチポワ,0834-39-6491
2015-07-27,大阪府,カフェ太陽ノ塔別館,06-6359-8880
2015-07-24,静岡県,こねくとカフェ静岡店,054-221-1512
2015-07-24,島根県,蔵庭,0855-57-0100
2015-07-24,東京都,高円寺純情コミュニティーカフェ＆ショップ IIDE,03-5356-9922
2015-07-24,東京都,GIOVANNI’S（ジョバンニーズ）,03-6380-3265
2015-07-24,愛知県,ムーミンスタンド 名古屋mozoワンダーシティ店,052-508-5288
2015-07-24,長野県,VALEUR hair & café,026-223-2060
2015-07-23,兵庫県,保護犬・保護猫カフェ 川西店,0727-55-1020
2015-07-22,東京都,eggcellent BITES Mercedes me 東京 Haneda店,03-6428-9089
2015-07-22,大阪府,Eggs ‘n Things ザ パーク フロント ホテル店,06-6940-7248
2015-07-21,東京都,IL BAR 日本橋店,03-6262-3300
2015-07-21,大阪府,Ark Hostel & Cafe Dining,06-6136-6550
2015-07-21,北海道,ARINCO MOU DASH,0134-55-0214
2015-07-20,東京都,猫カフェMoCHA 渋谷店,03-5455-3503
2015-07-20,神奈川県,cafe＆Dining HOLANOA,050-5265-6830
2015-07-20,北海道,大地のテラス,0126-33-2020
2015-07-20,福井県,イッテキ 明里橋亭,0776-97-8988
2015-07-20,岡山県,cafe brico,0866-92-7790
2015-07-18,山口県,café KOTI,0835-52-1739
2015-07-18,愛知県,cafe double,0565-42-6665
2015-07-18,山口県,café＆bar nine(カフェ＆バル　ナイン),083-235-9000
2015-07-17,大阪府,アニマックスCAFE大阪日本橋店,06-6630-7527
2015-07-17,長野県,ベーカリー＆レストラン 沢村,0267-41-3777
2015-07-17,大阪府,BOB CAFE,06-6210-5006
2015-07-17,東京都,ミラフローレス 渋谷センター街店,03-6452-5717
2015-07-16,東京都,＆éclé（アンドエクレ）,03-6712-5018
2015-07-15,大阪府,Amalfy アマルフィ,06-6211-6444
2015-07-15,東京都,Hug French Toast Baking Factory,03-6426-0451
2015-07-14,富山県,pia Sapido（ピアサピド）イオンモールとなみ店,
2015-07-14,富山県,サンマルクカフェ イオンモールとなみ店,0763-32-8907
2015-07-14,千葉県, The Meat Locker STEAK & CAFE-Makuhari-,043-306-2022
2015-07-14,千葉県,メゾンカイザー幕張店,043-441-4375
2015-07-13,宮城県,Tree 小さな森のカフェ,0225-24-6523
2015-07-12,東京都,j.s. pancake cafe 青山店,
2015-07-12,愛知県,カノカレかふぇ,
2015-07-11,青森県,ヴィ・ド・フランス弘前店,0172-39-1303
2015-07-11,神奈川県,chou2clair（シュシュ・クレール）,045-507-9099
2015-07-11,滋賀県,Bel Lago（ベルラーゴ）,077-524-1225
2015-07-10,静岡県,IL BAR アスティ静岡店,054-288-1009
2015-07-10,沖縄県,ハンズカフェ那覇メインプレイス店,098-951-3300
2015-07-10,奈良県,自家焙煎珈琲 Cauda beans＆cafe,0742-36-2356
2015-07-09,東京都,下北沢カフェ&ダイニング,03-3424-3505
2015-07-08,大阪府,kawara CAFE＆DINING 天王寺,06
2015-07-08,東京都,KIRIKO NAKAMURA,03-5791-3103
2015-07-07,大阪府,saq＊cafe,
2015-07-07,宮城県,kaffe tomte,080-4938-0038
2015-07-06,東京都,Beer Cafe VERTERE,0428-85-8590
2015-07-05,北海道,Moliere Cafe モリエールカフェ 降っても晴れても,011-221-2000
2015-07-05,北海道,Da Carbo（ダ・カーボ）,011-221-2228
2015-07-04,神奈川県,Aloha Beach Cafe（アロハビーチカフェ）港北ニュータウン店,045-532-4001
2015-07-03,東京都,saryou 丸井吉祥寺店,0422-48-0101
2015-07-01,北海道,焼きたてアップルパイとカフェパイクイーン,011-214-0425
2015-07-01,,SHAUN THE SHEEP CAFE,06-6261-0680
2015-07-01,兵庫県,ツナガリ珈琲館,06-6409-4725
2015-07-01,沖縄県,浜辺のTipi Cafe,098-982-5605
2015-07-01,神奈川県,ALOHA TABLE shonan（アロハテーブル 湘南）,0466-24-0531
2015-07-01,東京都,DESK 赤坂見附,03-6459-1314
2015-06-29,東京都,GARDEN HOUSE CRAFTS（ガーデンハウス　クラフツ）,03-6452-5200
2015-06-29,東京都,はちくまカフェ,03-5944-8924
2015-06-26,神奈川県,MIYABI CAFE 橋本店,042-703-0217
2015-06-25,千葉県,kawara CAFE&DINING 津田沼パルコ,047-479-5810
2015-06-23,北海道,EVERYDAY OLIVE,011-213-0182
2015-06-19,埼玉県,＆Livlan (アンドリブラン),048-423-8619
2015-06-17,東京都,マンガサロン トリガー,
2015-06-16,大阪府,モツビストロcozotte(コゾッテ),06-6121-2229
2015-06-16,東京都,しあわせをよぶフクロウの城 新大久保店,080-3732-0532
2015-06-15,東京都,大山SUKUSUKUカフェ&キッズ,
2015-06-13,愛知県,Hale Lani Terrace,052-764-7778
2015-06-12,東京都,THE CUP,03-6447-2233
2015-06-12,山梨県,南アルプス完熟農園,
2015-06-11,東京都,グッドモーニング カフェ 千駄ヶ谷店,03-5775-4800
2015-06-11,広島県,サンマルクカフェ ゆめタウン廿日市店,0829-34-3309
2015-06-06,東京都,Adonis T table（アドニス ティ テーブル）,03-6274-6498
2015-06-06,東京都,note cafe（ノートカフェ）,042-329-7312
2015-06-06,兵庫県,gram ミント神戸店,078-252-3515
2015-06-06,東京都,GINZA春夏秋豚コリドー数寄屋通り店,03-3573-2662
2015-06-04,東京都,hanami,03-6892-8730
2015-06-03,愛知県,nido by Honey Bee Project,0533-56-7727
2015-06-03,大阪府,リンツ ショコラ カフェ りんくうプレミアム・アウトレット店,072-458-4600
2015-06-02,大阪府,gram 天王寺店,06-6624-2299
2015-06-01,埼玉県,コワーキングカフェ大宮MIRAI,080-5689-4942
2015-06-01,青森県,cafe ruuDho（カフェ ルードー）,0172-88-6229
2015-06-01,東京都,ザ・カフェ by アマン,03-5224-3332
2015-06-01,東京都,muromachi cafe 3＋5,03-3527-9108
2015-06-01,山形県,名月荘エアポートキッチン,
2015-05-29,茨城県,Coppun Cafe,0297-45-2239
2015-05-29,東京都,Saladishサンシャイン池袋店,03-5904-8131
2015-05-29,東京都,バロワーテラス 千駄ヶ谷,03-6434-7688
2015-05-28,東京都,ロサンジェルス バルコニー テラスレストラン＆ムーンバー,03-6277-2622
2015-05-28,東京都,GOOD MORNING CAFE 品川シーズンテラス,03-5715-3515
2015-05-27,京都府,プロント四条烏丸by JEUGIA,075-221-2542
2015-05-18,千葉県,玄米おうちごはん杏（あんず）,04-7179-5031
2015-05-15,愛媛県,アイドルカフェ 愛媛女子芸能部,089-931-9177
2015-05-15,香川県,Gram 高松丸亀町店,087-813-1369
2015-05-15,東京都,GARB pintino ガーブ ピンティーノ,03-3233-0350
2015-05-15,東京都,HASSO CAFE with PRONTO,03-6273-7775
2015-05-15,東京都,ローライフカフェ 銀座店,050-5786-5082
2015-04-02,新潟県,Live Cafe LEON,025-788-0498
2015-03-30,香川県,クローバー珈琲焙煎所栗林公園店,087-867-3630
2015-03-30,東京都,銀座みもざ館カフェ,03-3543-8117
2015-03-30,神奈川県,Pacific DRIVE-IN,0467-32-9777
2015-03-30,東京都,Maison Landemaine Tokyo（メゾン・ランドゥメンヌ）,03-5797-7387
2015-03-29,栃木県,金谷ホテル歴史館,0288-50-1873
2015-03-27,東京都,AREA-Q,03-6433-5587
2015-03-27,東京都,SMITH,03-6419-7789
2015-03-27,東京都,GOOD MORNING CAFE & GRILL キュウリ,03-5468-2010
2015-03-27,東京都,ALOHA TABLE Hawaiian Sweets & Tapas,03-6433-5942
2015-03-27,東京都,TINY GARDEN KITCHEN,03-6433-5559
2015-03-27,東京都,SENSE OF PLACE by URBAN RESEARCH キュープラザ原宿店,
2015-03-27,愛知県,Eggs ‘n Things名古屋PARCO店,052-241-6565
2015-03-27,愛知県,銀幕の国のアリス,052-249-8677
2015-03-27,東京都,ハンズカフェ 東急プラザ表参道原宿店,03-3478-0717
2015-03-23,東京都,MLB cafe TOKYO 東京ドームシティ店,03-5840-8905
2015-03-22,東京都,渋谷ロゴスキー 東急プラザ店,
2015-03-22,東京都,2 PIECE CAFE 渋谷東急プラザ店,
2015-03-22,山口県,湯田温泉観光回遊拠点施設 狐の足あと,083-921-8818
2015-03-20,兵庫県,PATISSERIE TOOTH TOOTH Sea Side Cafe,078-733-1840
2015-03-19,東京都,ピーターラビットガーデンカフェ自由が丘本店,03-3725-4118
2015-03-19,福岡県,三匹の黒豚 by 南州農場,092-235-7382
2015-03-16,大阪府,駅バル京橋ビガール,06-6356-5320
2015-03-13,東京都,ハーベステラス昭島アウトドアヴィレッジ店,042-549-0546
2015-03-13,神奈川県,COSUGI CAFE,
2015-03-13,愛知県,神戸屋ダイニング 星が丘テラス店,052-788-7730
2015-03-13,北海道,BUFFET ＆ CAFE omp,0166-76-4111
2015-03-13,東京都,東京ワンピースタワー,
2015-03-07,長野県,神戸屋キッチン MIDORI長野店,026-268-1520
2015-03-03,大阪府,スターバックスコーヒー 堺フェニックス通り 利晶の杜店,072-282-7680
2015-03-03,東京都,両国テラス,03-5608-7580
2015-03-01,富山県,神戸屋キッチン マリエとやま店,076-432-8850
2015-02-19,東京都,ムーミンスタンド サンシャインシティ店,03-5957-0263
2015-02-19,東京都,神戸屋キッチンデリ＆カフェ 武蔵小金井店,
2015-02-16,東京都,tcc （ティーシーシー）,03-6274-6003
2015-02-13,三重県,C.A.G.I cafe(カジカフェ),090-1278-4500
2014-11-20,東京都,カフェ ラペンテ イオンモール多摩平の森店,042-589-2552
2014-11-20,岐阜県,モスカフェトキプレミアム・アウトレット店,0752-53-1277
2014-11-20,岐阜県,リンツ ショコラ カフェ 土岐プレミアム・アウトレット店,0572-26-9585
2014-11-20,東京都,CAKE SHOP CHEZ MADU 目白店,03-3988-1321
2014-11-20,東京都,シェフズベーカリー,03-5985-2145
2014-11-19,沖縄県,ゆとりの空間 沖縄リウボウ店,
2014-11-15,東京都,THE WORKS,
2014-11-13,福岡県,みのりカフェ 福岡天神店,092-235-7487
2014-11-13,福岡県,kawara CAFE&DINING FORWARD 福岡店,092-235-7486
2014-11-13,福岡県,24/7カフェアパートメント,092-235-7467
2014-11-13,愛知県,マイメロディ カフェ/名古屋パルコ,052-264-8111
2014-11-13,東京都,Lucaffe GEMS市ヶ谷店,03-6261-5817
2014-11-11,東京都,小石川テラス,
2014-11-10,東京都,Mr.FARMER,03-5413-4215
2014-11-09,東京都,ニコラシャール表参道本店,03-6804-2689
2014-11-07,東京都,Cafe WhiteRose,03-5953-6100
2014-11-01,神奈川県,GENERAL FARM’S ハルネ小田原店,0465-22-2760
2014-11-01,東京都,BAKE cheese tart 自由が丘店,03-5731-8450
2014-10-29,東京都,CAFE RAMBUTAN,03-5367-5666
2014-10-29,東京都, レストラン Granna グランナ,03-3352-6167
2014-10-29,東京都,レストラン＆カフェ Manna マンナ,03-5362-7501
2014-10-29,東京都,at Kiln AOYAMA,03-5778-3196
2014-10-28,東京都,アニメイトカフェ池袋2号店,03-5956-3220
2014-10-23,東京都,NEIGHBORS BRUNCH with パンとエスプレッソと,
2014-10-23,東京都,水曜日のアリス東京,03-6427-9868
2014-10-22,東京都,ポムポムプリンカフェ,03-5786-0780
2014-10-06,大阪府,HOKUO cafe 千里中央店,06-6833-1220
2014-10-01,福岡県,茶家しのわ,092-260-9662
2013-07-15,京都府,洋食レストラン BAHAMUT(バハムート）,075-204-1059
2013-03-03,三重県,Sana Hotel 鈴鹿　Cafe Sana,059-384-3370
2013-02-01,東京都,ゲンロンカフェ,03-5719-6821
2013-01-30,東京都,eat more SOUP&BREAD（イートモアスープ＆ブレッド）,03-3356-3606
2013-01-30,東京都,スラッピーケークス,03-6457-4155
2013-01-24,神奈川県,ヴィレッジカフェ鎌倉小町通り店,0467
2013-01-23,東京都,ゆりーとカフェ,03
2013-01-20,東京都,xxxHOLiCカフェ　ミセ,0120-210-428
2013-01-17,東京都,WIRED KITCHENアーバンドックららぽーと豊洲店,03-6910-1566
2013-01-16,千葉県,EASY LIFE CAFE,0476-28-1420
2013-01-14,滋賀県,占いカフェ　恐竜や,077-532-1200
2013-01-10,愛知県,チベットカフェパルコル,052-736-9998
2013-01-08,兵庫県,グランケーブ,050-5841-9523
2013-01-06,京都府,一之船入　ラ・テラス了以,075-254
2013-01-04,大阪府,Restaurant Glamorous-X（グラマラス・クロス）,06-6213-8291
2012-12-22,神奈川県,Hello Kitty Cafe Restaurant 〜Produced by キティの散歩道〜,045-228-8118
2012-12-19,東京都,GUNDAM Café 東京駅店,03-6273-4328
2012-12-16,神奈川県,野菜カフェRUSH,
2012-12-14,東京都,カフェカイラ表参道店,
2012-12-14,東京都,鳥のいるカフェ,03-5809-8865
2012-12-11,大阪府,CIRCUS,06-6243-7678
2012-12-09,東京都,Aloe Cafe(アロエカフェ),03-5771-2570
2012-12-09,神奈川県,洋食ふたみ,046-887-0447
2012-12-09,東京都,GRAND CENTRAL（グランドセントラル）,03-5255-1488
2012-12-08,東京都,galaxxxy Cafe,0426-42-7260
2012-12-08,愛知県,SKE48 CAFE & SHOP with AKB48,052-310-2548
2012-12-08,宮城県,ドッグカフェ　ローリック,0225-23-6602
2012-12-07,東京都,しろくまカフェ,03-3204-7818
2012-12-05,東京都,蓼科・冬カフェ,03-3571-5275
2012-12-05,大阪府,FREDS CAFE＋DELI阪急三番街店,
2012-12-03,兵庫県,Flogs Dinner（フロッグスダイナー）,078-335-6420
2012-12-02,,ラ・フェット ひらまつ　大阪・中之島,06-6233-1139
2012-12-02,大阪府,アニメイトカフェ天王寺,06-6630-8121
2012-11-29,東京都,リンツ ショコラ カフェ ルミネ北千住店,03-3888-7552
2012-11-29,東京都,クリスマスカフェ,
2012-11-29,兵庫県,リトルマーメイド 阪神尼崎駅店,06-6423-8200
2012-11-28,大阪府,キッチンジロー中之島フェスティバルプラザ店,06-4963-2515
2012-11-26,岩手県,やさい料理とお茶 小森,019-654-5823
2012-11-22,東京都,TOWER RECORDS CAFE,03-3496-3661
2012-11-22,大阪府,アニメイトカフェ天王寺,
2012-11-21,東京都,Bianchi Cafe & Cycles (ビアンキ・カフェ&サイクルズ),
2012-11-21,東京都,RÉFECTOIRE（Le Petitmec）,03-3797-3722
2012-11-21,東京都,Di PUNTO（ディプント）八王子店,042-631-1288
2012-11-20,東京都,Samurai Cafe 渋谷道玄坂,03-6416-9096
2012-11-17,東京都,CROSS TOKYO,03-5772-1445
2012-11-16,東京都,Cadillac Cafe,
2012-11-14,東京都,モスカフェ表参道店,03-5785-1407
2012-11-14,鹿児島県,農園レストランだいだい,099-253-3016
2012-11-12,東京都,茨城県アンテナショップ 茨城マルシェ,03-5524-0818
2012-11-12,東京都,匠cafe aotto,03-5343-7100
2012-11-08,神奈川県,絵本ギャラリー＆カフェ 飛ぶ魚,0465-46-7702
2012-11-06,熊本県,カフェ&ブックス ビブリオテーク 熊本・鶴屋店,096-323-5270
2012-11-05,神奈川県,ZET the west & grill（ゼット ザ・ウエスト ＆ グリル）,045-323-9550
2012-11-02,神奈川県,j.s. pancake cafe ラゾーナ川崎店,044-874-8454
2012-11-01,東京都,Bistro エビ キング プロデュース by シェフ NAKANO,03-6225-2455
2012-10-31,東京都,カフェ フォレスタ,03-3943-1111
2012-10-28,大阪府,スカイテリア （SKYTERIA）,072-456-6317
2012-10-28,大阪府,ソラテリア （SORATERIA）,072-456-8710
2012-10-28,福岡県,Canezees Cafe（ケンジーズカフェ）,
2012-10-27,大阪府,銀座ライオンDEPARTURE 関西国際空港店,072
2012-10-24,東京都,Cafe & Meal MUJIセレオ八王子,042-620-0701
2012-10-24,大阪府,ブルガリ 阪急うめだ本店,
2012-10-24,大阪府,ロカンダ阪急うめだ本店,06-6313-1517
2012-10-24,大阪府,Grand Cafe＆Restaurant シャンデリア テーブル,050-5796-1768
2012-10-22,東京都,SUZU CAFE gems shibuya,03-5774-4411
2012-10-22,東京都,crisscross（クリスクロス）,03-6434-1266
2012-10-22,東京都,CICADA,03-6434-1255
2012-10-16,東京都,ゆりーとカフェ,042-521-7221
2012-10-15,東京都,L’art et Mikuniラー・エ・ミクニ,03-5777-8600
2012-10-12,大阪府,MINOH KAJIKASOU（ミノオ カジカソウ）,072-734-8531
2012-10-11,東京都,Jimdoカフェ神田,050-1532-5372
2012-10-06,神奈川県,GARDEN HOUSE,0467-81-5200
2012-10-06,東京都,第3回Porsche Cafe Aoyama,03-5414-6170
2012-10-04,東京都,グッドモーニングカフェ　中野セントラルパーク店,050-5841-7294
2012-10-03,大阪府,ROBOTICS;NOTES コラボカフェ,06-6634-5600
2012-10-03,神奈川県,カフェジュリア,0460-84-4433
2012-10-03,神奈川県,86 PIT HOUSE,
2012-10-02,宮城県,菜々家 明石台店,022-371-5535
2012-10-01,神奈川県,横浜マリンロケット,045-548-5442
2012-09-29,大阪府,和食 さと フレスポ長田店,06-6748-4141
2012-09-27,神奈川県,定食＆CAFE おぼんdeごはん,045-848-1111
2012-09-26,北海道,かま田別邸　蝦夷風花,011-211-6270
2012-09-24,東京都,restaurant eatrip,03-3409-4002
2012-09-20,愛知県,猿カフェ イオンモールナゴヤドーム前店,052-722-0036
2012-09-14,東京都,上野精養軒 3153店,050-5796-0216
2012-09-10,東京都,アニメイト渋谷カフェスペース,03-5458-2454
2012-09-09,東京都,SUNDAY JAM 原宿店,03-3478-5707
2012-09-08,東京都,わかったカフェ・ダイアン神楽坂,090-2180-4192
2012-09-08,京都府,Bungalow,075-256-8205
2012-09-07,京都府,古本カフェ 全適堂,075-495-0015
2012-09-04,東京都,TOKYO TATION BUFFET 馳走三昧,03-6895-2858
2012-09-01,東京都,DOWN THE STAIRS by ARTS & SCIENCE,
2012-08-31,福岡県,抹茶のCafe うめのま,092-726-6119
2012-08-30,東京都,リンツ ショコラ カフェ 渋谷店,03-6427-2793
2012-08-28,愛知県,カフェ ドルール （CAFE DROOL）,
2012-08-21,大阪府,カフェアンドダイニング　糀,06-6397-3373
2012-08-20,大阪府,カフェ＆バル コリドール（CAFE＆BAR CORRIDOR）,06-6130-8989
2012-08-16,東京都,ウェンディーズ六本木店,03-5408-3973
2012-08-16,沖縄県,みやんちSTIDIO & COFFEE,098-923-1382
2012-08-13,東京都,アスファルトムーン （asphalt moon）,03-3462-0210
2012-08-06,東京都,IDOL,
2012-08-05,大阪府,パンケーキ専門店kokoro（ココロ）,06-6224-3432
2012-08-05,東京都,舞踏の国のアリス,03-3770-2750
2012-08-01,静岡県,hen’s Cafe PoPo（ヘンズカフェポポ）,090-7714-8347
2012-08-01,徳島県,ホテルクレメント徳島　ダイニングカフェ・クレメント,088
2012-07-31,東京都,CAFE SALVADOR（カフェ サルバドル）,03-5220-6466
